gearid,level,mightSucc,mightFail,BaseItem,BaseItemCount,item1,num1,rate1,showRate1,item2,num2,rate2,showRate2,item3,num3,rate3,showRate3,item4,num4,rate4,showRate4
2051904,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
2051904,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051904,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
3051904,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
3051904,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
3051904,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
3051904,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
3051904,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
3051904,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
3051904,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
3051904,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
3051904,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051904,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
4051904,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
4051904,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
4051904,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
4051904,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
4051904,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
4051904,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
4051904,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
4051904,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
4051904,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051904,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
5051904,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
5051904,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
5051904,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
5051904,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
5051904,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
5051904,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
5051904,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
5051904,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
5051904,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051904,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
1053004,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
1053004,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
1053004,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
1053004,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
1053004,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
1053004,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
1053004,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
1053004,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
1053004,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053004,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
2053004,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
2053004,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
2053004,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
2053004,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
2053004,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
2053004,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
2053004,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
2053004,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
2053004,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053004,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
3053004,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
3053004,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
3053004,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
3053004,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
3053004,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
3053004,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
3053004,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
3053004,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
3053004,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053004,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
4053004,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
4053004,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
4053004,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
4053004,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
4053004,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
4053004,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
4053004,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
4053004,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
4053004,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053004,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
5053004,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
5053004,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
5053004,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
5053004,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
5053004,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
5053004,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
5053004,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
5053004,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
5053004,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053004,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
1053104,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
1053104,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
1053104,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
1053104,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
1053104,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
1053104,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
1053104,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
1053104,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
1053104,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1053104,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
2053104,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
2053104,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
2053104,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
2053104,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
2053104,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
2053104,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
2053104,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
2053104,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
2053104,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2053104,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
3053104,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
3053104,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
3053104,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
3053104,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
3053104,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
3053104,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
3053104,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
3053104,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
3053104,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3053104,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
4053104,2,2000,200,5101,5,5001,1,1500,1950,5002,1,3150,4095,5003,1,6930,9009,5004,1,10000,10000
4053104,3,3000,300,5101,6,5001,1,1000,1300,5002,1,2100,2730,5003,1,4620,6006,5004,1,10000,10000
4053104,4,4000,400,5102,4,5001,1,700,910,5002,1,1470,1911,5003,1,3234,4204,5004,1,10000,10000
4053104,5,5000,500,5102,5,5001,1,500,650,5002,1,1050,1365,5003,1,2310,3003,5004,1,10000,10000
4053104,6,6000,600,5102,6,5001,1,400,520,5002,1,840,1092,5003,1,1848,2402,5004,1,10000,10000
4053104,7,7000,700,5103,4,5001,1,250,325,5002,1,525,682,5003,1,1155,1501,5004,1,10000,10000
4053104,8,8000,800,5103,5,5001,1,200,260,5002,1,420,546,5003,1,924,1201,5004,1,10000,10000
4053104,9,9000,900,5103,6,5001,1,150,195,5002,1,315,409,5003,1,693,900,5004,1,10000,10000
4053104,10,10000,1000,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,11,12500,1250,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,12,15000,1500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,13,17500,1750,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,14,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,15,22500,2250,5102,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,16,25000,2500,5102,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,17,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,18,30000,3000,5103,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,19,32500,3250,5103,6,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4053104,20,35000,3500,5104,7,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5053104,1,1000,100,5101,4,5001,1,2000,2600,5002,1,4200,5460,5003,1,9240,10000,5004,1,10000,10000
